case_id,config_id,parameter_path,value_json
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.n_classes,3
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.num_workers,0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.optimizer,"""adamw"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.optimizer_parameters.amsgrad,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.optimizer_parameters.betas,"[0.9,0.999]"
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.optimizer_parameters.eps,1e-08
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.optimizer_parameters.maximize,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.outer_labels_visible_to_trainer,false
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.participant_window_quota,"""all"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.refit_on_all_outer_training,true
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.sampler,"""exhaustive_shuffle_without_replacement"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.samples_per_epoch,null
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.seed,42
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.training_balance,"""equal_role_families"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,training.weight_decay,0.0005
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.engineering.cap_fraction_per_file,null
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.engineering.cap_per_file,null
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.engineering.end_alignment,"""left_start_regular_grid"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.engineering.hop_s,2.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.engineering.length_s,10.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.engineering.min_valid_fraction,1.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.engineering.padding,"""none_complete_windows_only"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.raw_dl.cap_fraction_per_file,0.9
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.raw_dl.cap_per_file,null
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.raw_dl.end_alignment,"""include_right_aligned_if_distinct"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.raw_dl.hop_s,2.5
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.raw_dl.length_s,5.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.raw_dl.min_valid_fraction,1.0
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.raw_dl.padding,"""none_complete_windows_only"""
s1_163_v2_port_all_roles_modules_off,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,windows.shared_planner_version,"""window_plan_v1"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.balance_line,"""line_b_equal_role_families"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.direct_all_window_participant_mean,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.file_to_role,"""ordinary_mean"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.hierarchy,"[""window"",""file"",""role"",""participant""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.missing_role_policy,"""mean_available_roles"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.quality_weight_levels,[]
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.quality_weight_source,"""none"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.quality_weighting,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.role_to_participant,"""ordinary_mean"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,aggregation.window_to_file,"""ordinary_mean"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.degraded_policy,"""drop"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.denoiser_enabled,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.failure_action,"""no_result_no_fallback"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.batch_size,64
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.device,"""cuda"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.evidence_path,null
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.expected_evidence_sha256,null
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.expected_split_registry_sha256,null
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.reuse_scope,"""all29_smoke_or_final_only"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.threshold_source,"""bundle_frozen"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector.window_probability_aggregation,"""native_windows_file_median_diagnostics_only"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.motion_detector_enabled,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.non_identity_output_contract,"""rate_only"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.reducer,"""identity"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.reducer_version,"""identity_v1"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,artifact.selection_scope,"""run_before_evaluation"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,config_id,"""formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.calibration_metrics,"[""multiclass_brier"",""expected_calibration_error""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.confidence_interval,"""participant_cluster_bootstrap_two_sided_95"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.independent_test_available,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.metric_prefix,"""oof_validation_"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.metrics,"[""balanced_accuracy"",""macro_f1"",""per_class_precision_recall_f1"",""worst_class_recall"",""worst_class_f1"",""confusion_matrix"",""coverage""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.paired_delta_key,"[""repeat_index"",""fold_index"",""participant_id""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.primary_metric,"""balanced_accuracy"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.rank_incomplete_configs,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.ranking.automatic_final_selection,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.ranking.manual_multiple_final_versions_allowed,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.ranking.max_qualified_per_comparison_group,10
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.ranking.preserve_ablation_provenance,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.ranking.sort_key,"""participant_level_mean_balanced_accuracy"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.affects_automatic_selection,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.bootstrap_replicates,10000
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.cluster_unit,"""participant_with_all_five_repeat_oof_predictions"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.confidence_interval,"""two_sided_95_percentile"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.lcb95_metrics,"[""participant_level_mean_balanced_accuracy"",""participant_level_mean_macro_f1""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.lcb95_percentile,2.5
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.multiplicity_correction,"""holm_within_comparison_family"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.paired_exchange_unit,"""participant"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.paired_permutation_replicates,100000
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.statistics.seed,42
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,evaluation.unit,"""participant"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.enabled_groups,"[""ppi_basic_rate"",""hrv_time_domain"",""hrv_spectral"",""hrv_nonlinear"",""morphology"",""dual_optical"",""engineering_summary""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.engineering_sequence_schema,"""engineering_10s_hop2s_thesis_115_v3"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.file_aggregation,"[""mean"",""population_sd""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.file_vector_schema,"""feature_vector_282_v3"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.matrix_length_policy,"""all_complete_windows_variable_k"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.matrix_schema,"""ordered_window_feature_matrix_d146_variable_k_v1"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.missing_physiology_encoding,"""nan_and_validity_false"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.prv_library_comparison_scope,"""fixed_ppi_vectors_only_no_classifier"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.prv_primary_backend,"""local_manual"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.rate_prv_min_duration_s,8.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.rate_prv_min_peaks,5
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.registry_id,"""feature_vector_282_v3"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.sample_entropy.m,2
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.sample_entropy.min_intervals,200
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.sample_entropy.r_sd_fraction,0.2
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.spectral_bands_hz.hf,"[0.15,0.4]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.spectral_bands_hz.lf,"[0.04,0.15]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.spectral_bands_hz.vlf,"[0.003,0.04]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.spectral_prv_min_coverage,0.8
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.spectral_prv_min_duration_s,300.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.spectral_prv_min_intervals,200
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.tachogram_fs_hz,4.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.technical_metadata_allowed,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.time_prv_min_coverage,0.8
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.time_prv_min_duration_s,60.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.time_prv_min_intervals,30
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,features.window_feature_schema,"""window_feature_set_d146_v1"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.allow_qc_excluded_records,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.channel_order,"[""RED"",""IR"",""AX"",""AY"",""AZ"",""GX"",""GY"",""GZ""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.class_id_order,"[0,1,2]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.class_name_order,"[""Pre-Frail"",""Robust/Non-Frail"",""Young""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.expected_participant_count,29
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.expected_record_count,261
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.manifest_version,"""internal_records_v2"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.path,"""manifests/internal_records_v2.csv"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.source_dataset_id,"""frailty3_m2_20260815_a054800abda272f6"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,manifest.source_manifest_sha256,"""bd429ae9c56974ba9ffcb924dfbad0ed930f7d2d47418365754a1929ada06e90"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.bottleneck_channels,32
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.branch_count,4
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.classifier_dropout,0.5
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.depth,6
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.dilation,1
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.global_pooling,"""mask_aware_global_average"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.kernel_sizes,"[39,19,9]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.model_id,"""inception_full"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.n_classes,3
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.out_channels,32
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.pool_size,3
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.representation_mode,"""raw"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.residual_interval,3
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.architecture_parameters.variant,"""full"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.dilation,1
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.dropout,0.5
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.ensemble_size,1
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.input_channel_order,"[""RED"",""IR"",""A_dyn_x"",""A_dyn_y"",""A_dyn_z"",""GX"",""GY"",""GZ""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.input_channels,8
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.input_channels_resolution,"""canonical_frailty_raw_8"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.kernel_sizes,"[39,19,9]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.mask_aware_pooling,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.model_id,"""InceptionTimeFull"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.n_classes,3
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.seed_policy,"""outer_cv_repeat_seed_equals_split_seed"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,model.variant,"""single_network"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.overwrite_existing,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.parquet_missing_dependency_action,"""fail_closed"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.root,"""artifacts/runs"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.strict_json,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.write_file_oof,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.write_member_oof,false
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.write_parquet,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.write_subject_oof,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,output.write_window_oof,true
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.components,[]
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.failure_action,"""fail_closed"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.fit_scope,"""not_applied_off"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.flatline_duration_s,1.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.high_quality_rule,"""not_applied"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.long_gap_max_samples,100
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.mode,"""off"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.window_selection.application_scope,"""outer_train_only"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.window_selection.keep_fraction,1.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.window_selection.policy,"""none"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,quality.window_selection.score_algorithm,"""legacy_cardiac_motion_window_sqi_v1"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,representation_mode,"""raw"""
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,roles,"[""B"",""R1"",""R2"",""R3"",""R4""]"
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,routing.fs_hz,400.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,routing.hop_s,2.0
inception_full_tuned_static,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,routing.source_grid,"""canonical_acquisition_grid"""
